成交时间,证券代码,买卖标志,成交价格,成交数量,成交金额,成交编号,账户ID,日期
100518,300700,买入,54.09,100,5409,102000004481524.00 ,680135528,20170430
100518,600366,买入,7.76,200,1552,3134594.00 ,680135528,20170430
100518,600416,买入,8.45,100,845,3134595.00 ,680135528,20170430
100518,830,买入,19.2,200,3840,101000004427262.00 ,680135528,20170430
100518,999,买入,28.09,300,8427,101000004427284.00 ,680135528,20170430
100518,663,买入,9.11,300,2733,102000004481591.00 ,680135528,20170430
100518,2332,买入,9.36,300,2808,102000004481622.00 ,680135528,20170430
100518,2269,买入,3.18,600,1908,104000004540000.00 ,680135528,20170430
100518,2157,买入,4.84,100,484,104000004540037.00 ,680135528,20170430
100518,2234,买入,13.14,300,3942,101000004427400.00 ,680135528,20170430
100518,2506,买入,5.1,300,1530,101000004427446.00 ,680135528,20170430
100518,8,买入,5.67,300,1701,104000004540122.00 ,680135528,20170430
100518,8,买入,5.67,300,1701,104000004540124.00 ,680135528,20170430
100518,2695,买入,15.85,100,1585,101000004427478.00 ,680135528,20170430
100518,882,买入,2.93,700,2051,102000004481792.00 ,680135528,20170430
100518,2676,买入,3.79,200,758,103000004602387.00 ,680135528,20170430
100518,600298,买入,37.19,200,7438,3134753.00 ,680135528,20170430
100518,2078,买入,10.27,400,4108,101000004427561.00 ,680135528,20170430
100518,2465,买入,9.84,200,1968,104000004540302.00 ,680135528,20170430
100518,300738,买入,60.04,100,6004,102000004482034.00 ,680135528,20170430
100518,603533,买入,39.4,100,3940,3134831.00 ,680135528,20170430
100518,300415,买入,9.9,100,990,104000004540358.00 ,680135528,20170430
100518,603083,买入,37.47,200,7494,3134993.00 ,680135528,20170430
100518,600426,买入,19.07,200,3814,3135038.00 ,680135528,20170430
100519,600572,买入,7.29,1000,7290,3135256.00 ,680135528,20170430
100520,300147,买入,9.71,200,1942,103000004604236.00 ,680135528,20170430
100520,600623,买入,11.66,200,2332,3136083.00 ,680135528,20170430
100521,300398,买入,20.94,100,2094,103000004606118.00 ,680135528,20170430
100521,600584,买入,19.32,100,1932,3137483.00 ,680135528,20170430
100522,300298,买入,23.69,100,2369,104000004544638.00 ,680135528,20170430
100525,600623,买入,11.66,1000,11660,3140307.00 ,680135528,20170430
100530,600438,买入,11.19,500,5595,3144407.00 ,680135528,20170430
100556,300708,买入,23.46,200,4692,102000004523545.00 ,680135528,20170430
100622,2430,买入,16.35,300,4905,104000004609137.00 ,680135528,20170430
100713,603058,买入,13.63,100,1363,3230185.00 ,680135528,20170430
100721,603058,买入,13.63,100,1363,3236769.00 ,680135528,20170430
100732,2410,买入,27.33,400,10932,101000004576567.00 ,680135528,20170430
100733,2410,买入,27.33,100,2733,101000004577277.00 ,680135528,20170430
100755,961,买入,7.29,400,2916,102000004653506.00 ,680135528,20170430
100806,300253,买入,12.7,1000,12700,102000004666770.00 ,680135528,20170430
100817,600260,买入,31.15,100,3115,3292465.00 ,680135528,20170430
100824,600260,买入,31.15,200,6230,3298818.00 ,680135528,20170430
100840,300065,买入,14.92,100,1492,101000004656601.00 ,680135528,20170430
100855,2815,买入,16.73,200,3346,102000004719178.00 ,680135528,20170430
100903,49,买入,31.35,100,3135,101000004679224.00 ,680135528,20170430
101052,603709,买入,30.53,100,3053,3420710.00 ,680135528,20170430
101055,600230,买入,27.6,300,8280,3422876.00 ,680135528,20170430
101129,513,买入,68.35,100,6835,104000004921773.00 ,680135528,20170430
101151,2292,买入,11.96,100,1196,104000004945956.00 ,680135528,20170430
101217,603711,买入,25.19,100,2519,3498782.00 ,680135528,20170430
101220,300212,买入,30.74,200,6148,103000005076445.00 ,680135528,20170430
101250,600521,买入,27.65,100,2765,3526455.00 ,680135528,20170430
102033,300226,买入,59.4,100,5940,102000005392457.00 ,680135528,20170430
102152,2900,买入,31.4,100,3140,103000005610067.00 ,680135528,20170430
102152,78,买入,5.61,500,2805,104000005511359.00 ,680135528,20170430
102152,2701,买入,6,200,1200,102000005460290.00 ,680135528,20170430
102152,2576,买入,10.86,100,1086,102000005460296.00 ,680135528,20170430
102152,915,买入,22.85,200,4570,104000005511425.00 ,680135528,20170430
102152,2410,买入,27.28,500,13640,101000005381948.00 ,680135528,20170430
102152,732,买入,22.3,100,2230,103000005610190.00 ,680135528,20170430
102152,2668,买入,21.38,100,2138,104000005511528.00 ,680135528,20170430
102152,2240,买入,14.78,100,1478,102000005460393.00 ,680135528,20170430
102152,2020,买入,12.36,400,4944,103000005610272.00 ,680135528,20170430
102152,2299,买入,15.45,100,1545,101000005382069.00 ,680135528,20170430
102152,2353,买入,18.47,100,1847,101000005382134.00 ,680135528,20170430
102152,603711,买入,25.2,100,2520,3932910.00 ,680135528,20170430
102152,553,买入,15.85,100,1585,104000005511721.00 ,680135528,20170430
102152,520,买入,3.49,200,698,104000005511749.00 ,680135528,20170430
102152,520,买入,3.49,200,698,104000005511751.00 ,680135528,20170430
102152,2183,买入,7.35,300,2205,101000005382225.00 ,680135528,20170430
102152,2153,买入,28.84,400,11536,101000005382254.00 ,680135528,20170430
102152,952,买入,14.42,100,1442,101000005382288.00 ,680135528,20170430
102152,603260,买入,74.38,100,7438,3933016.00 ,680135528,20170430
102152,600859,买入,23.72,300,7116,3933153.00 ,680135528,20170430
102152,600315,买入,43.69,100,4369,3933154.00 ,680135528,20170430
102152,2458,买入,18.06,200,3612,102000005460703.00 ,680135528,20170430
102152,603058,买入,13.6,200,2720,3933152.00 ,680135528,20170430
102152,2024,买入,14.66,300,4398,101000005382346.00 ,680135528,20170430
102152,300226,买入,59.55,100,5955,102000005460789.00 ,680135528,20170430
102152,300075,买入,14.52,200,2904,102000005460820.00 ,680135528,20170430
102152,600622,买入,11.16,100,1116,3933241.00 ,680135528,20170430
102152,600673,买入,10.13,300,3039,3933299.00 ,680135528,20170430
102153,300398,买入,20.91,100,2091,103000005610729.00 ,680135528,20170430
102153,300736,买入,29.26,100,2926,102000005460866.00 ,680135528,20170430
102153,155,买入,6.66,200,1332,104000005511977.00 ,680135528,20170430
102153,513,买入,68,100,6800,104000005512003.00 ,680135528,20170430
102152,600260,买入,31,300,9300,3933382.00 ,680135528,20170430
102152,600172,买入,5.07,200,1014,3933355.00 ,680135528,20170430
102152,600810,买入,13.3,700,9310,3933387.00 ,680135528,20170430
102152,600614,买入,7.37,200,1474,3933358.00 ,680135528,20170430
102153,2439,买入,23.87,300,7161,101000005382528.00 ,680135528,20170430
102153,300365,买入,20.97,100,2097,104000005512073.00 ,680135528,20170430
102153,702,买入,6.36,100,636,103000005610877.00 ,680135528,20170430
102153,2589,买入,13.44,200,2688,101000005382570.00 ,680135528,20170430
102153,703,买入,16.85,500,8425,102000005461058.00 ,680135528,20170430
102153,2366,买入,16.81,100,1681,104000005512149.00 ,680135528,20170430
102153,601599,买入,5.02,100,502,3933531.00 ,680135528,20170430
102153,601012,买入,23.86,100,2386,3933495.00 ,680135528,20170430
102153,603722,买入,40.57,100,4057,3933528.00 ,680135528,20170430
102153,2422,买入,32.49,200,6498,104000005512176.00 ,680135528,20170430
102153,600623,买入,11.69,1200,14028,3933613.00 ,680135528,20170430
102153,2292,买入,11.97,100,1197,104000005512195.00 ,680135528,20170430
102153,300298,买入,23.94,200,4788,104000005512203.00 ,680135528,20170430
102153,300202,买入,19.23,100,1923,101000005382683.00 ,680135528,20170430
102153,426,买入,7.3,100,730,103000005611098.00 ,680135528,20170430
102153,600153,买入,10.84,300,3252,3933568.00 ,680135528,20170430
102153,600521,买入,27.62,100,2762,3933618.00 ,680135528,20170430
102153,600161,买入,28.69,100,2869,3933612.00 ,680135528,20170430
102153,300160,买入,5.2,100,520,104000005512267.00 ,680135528,20170430
102153,975,买入,15.9,100,1590,101000005382709.00 ,680135528,20170430
102153,300065,买入,14.93,100,1493,101000005382719.00 ,680135528,20170430
102153,600256,买入,4.26,600,2556,3933709.00 ,680135528,20170430
102153,2271,买入,35.69,100,3569,103000005611169.00 ,680135528,20170430
102153,300039,买入,6.77,700,4739,104000005512353.00 ,680135528,20170430
102153,2522,买入,10.29,200,2058,104000005512376.00 ,680135528,20170430
102153,600584,买入,19.06,100,1906,3933727.00 ,680135528,20170430
102153,600311,买入,4.04,300,1212,3933701.00 ,680135528,20170430
102153,778,买入,4.66,400,1864,103000005611255.00 ,680135528,20170430
102153,600763,买入,47.5,100,4750,3933780.00 ,680135528,20170430
102153,2091,买入,7.48,400,2992,104000005512465.00 ,680135528,20170430
102153,300081,买入,13.1,100,1310,102000005461500.00 ,680135528,20170430
102153,300425,买入,5.27,600,3162,102000005461550.00 ,680135528,20170430
102153,961,买入,7.29,400,2916,102000005461605.00 ,680135528,20170430
102153,2886,买入,33,100,3300,104000005512619.00 ,680135528,20170430
102153,600572,买入,7.26,1000,7260,3933802.00 ,680135528,20170430
102153,2717,买入,10.68,400,4272,102000005461620.00 ,680135528,20170430
102153,2663,买入,3.6,200,720,104000005512633.00 ,680135528,20170430
102153,2877,买入,21.6,100,2160,104000005512637.00 ,680135528,20170430
102153,829,买入,8.45,300,2535,104000005512646.00 ,680135528,20170430
102153,600755,买入,8.37,300,2511,3933856.00 ,680135528,20170430
102153,2094,买入,22.92,100,2292,101000005383011.00 ,680135528,20170430
102153,300708,买入,23.21,100,2321,102000005461673.00 ,680135528,20170430
102153,300708,买入,23.21,100,2321,102000005461675.00 ,680135528,20170430
102153,2929,买入,48.24,100,4824,103000005611482.00 ,680135528,20170430
102153,2129,买入,9.74,100,974,101000005383062.00 ,680135528,20170430
102153,601607,买入,26.07,500,13035,3933854.00 ,680135528,20170430
102153,2154,买入,3.33,100,333,103000005611504.00 ,680135528,20170430
102153,2430,买入,16.25,300,4875,104000005512723.00 ,680135528,20170430
102153,2127,买入,10.48,300,3144,101000005383085.00 ,680135528,20170430
102153,2127,买入,10.5,200,2100,101000005383087.00 ,680135528,20170430
102153,525,买入,19.62,200,3924,103000005611582.00 ,680135528,20170430
102153,600789,买入,10.33,1000,10330,3933974.00 ,680135528,20170430
102153,600711,买入,10.84,200,2168,3934057.00 ,680135528,20170430
102153,603709,买入,30.46,100,3046,3934081.00 ,680135528,20170430
102153,2382,买入,21.45,300,6435,104000005512747.00 ,680135528,20170430
102153,300700,买入,54.43,100,5443,102000005461851.00 ,680135528,20170430
102153,830,买入,19.12,200,3824,101000005383175.00 ,680135528,20170430
102153,600366,买入,7.8,200,1560,3934030.00 ,680135528,20170430
102153,999,买入,28.14,200,5628,101000005383185.00 ,680135528,20170430
102153,663,买入,9.06,100,906,102000005461900.00 ,680135528,20170430
102153,999,买入,28.14,100,2814,101000005383187.00 ,680135528,20170430
102153,663,买入,9.06,200,1812,102000005461902.00 ,680135528,20170430
102153,2332,买入,9.33,100,933,102000005461928.00 ,680135528,20170430
102153,2332,买入,9.33,200,1866,102000005461930.00 ,680135528,20170430
102154,2269,买入,3.17,600,1902,104000005512826.00 ,680135528,20170430
102154,2157,买入,4.84,100,484,104000005512847.00 ,680135528,20170430
102154,2234,买入,13.13,300,3939,101000005383261.00 ,680135528,20170430
102154,2506,买入,5.11,300,1533,101000005383275.00 ,680135528,20170430
102153,603533,买入,39.3,100,3930,3934189.00 ,680135528,20170430
102154,8,买入,5.67,600,3402,104000005512874.00 ,680135528,20170430
102154,2695,买入,15.72,100,1572,101000005383414.00 ,680135528,20170430
102154,300253,买入,12.77,300,3831,102000005462060.00 ,680135528,20170430
102154,300253,买入,12.77,700,8939,102000005462062.00 ,680135528,20170430
102154,882,买入,2.9,700,2030,102000005462098.00 ,680135528,20170430
102154,300147,买入,9.83,200,1966,103000005611900.00 ,680135528,20170430
102154,2676,买入,3.73,200,746,103000005611928.00 ,680135528,20170430
102154,49,买入,31.43,100,3143,101000005383559.00 ,680135528,20170430
102154,600438,买入,11.04,500,5520,3934232.00 ,680135528,20170430
102154,2078,买入,10.32,200,2064,101000005383581.00 ,680135528,20170430
102154,2078,买入,10.33,200,2066,101000005383583.00 ,680135528,20170430
102154,2815,买入,16.7,200,3340,102000005462212.00 ,680135528,20170430
102154,2465,买入,9.78,200,1956,104000005513126.00 ,680135528,20170430
102154,300738,买入,59.85,100,5985,102000005462238.00 ,680135528,20170430
102153,600161,买入,28.69,1,28.69,3934216.00 ,680135528,20170430
102154,603083,买入,37.28,200,7456,3934293.00 ,680135528,20170430
102154,603387,买入,83.29,100,8329,3934385.00 ,680135528,20170430
102154,600426,买入,18.78,200,3756,3934465.00 ,680135528,20170430
102155,601228,买入,5.77,200,1154,3935190.00 ,680135528,20170430
102155,300571,买入,63.58,100,6358,101000005385092.00 ,680135528,20170430
102156,300415,买入,9.82,100,982,104000005515081.00 ,680135528,20170430
102157,600161,买入,28.69,199,5709.31,3936703.00 ,680135528,20170430
102157,300212,买入,30.89,200,6178,103000005615662.00 ,680135528,20170430
102157,2007,买入,34.43,500,17215,101000005386741.00 ,680135528,20170430
102158,2477,买入,3.61,100,361,104000005517109.00 ,680135528,20170430
102201,600176,买入,11.78,200,2356,3939394.00 ,680135528,20170430
102202,600596,买入,16.68,300,5004,3940350.00 ,680135528,20170430
102203,600967,买入,11.81,400,4724,3941425.00 ,680135528,20170430
102207,600416,买入,8.37,100,837,3944005.00 ,680135528,20170430
102208,603680,买入,37.02,100,3702,3944988.00 ,680135528,20170430
102438,2382,买入,21.33,300,6399,104000005645756.00 ,680135528,20170430
102453,300275,买入,11.14,200,2228,103000005764144.00 ,680135528,20170430
102500,600298,买入,37.02,200,7404,4065784.00 ,680135528,20170430
102501,600230,买入,27.55,300,8265,4066936.00 ,680135528,20170430
102549,300249,买入,7.06,100,706,101000005581156.00 ,680135528,20170430
102602,603387,买入,82.98,100,8298,4122770.00 ,680135528,20170430
102845,300202,买入,19.1,100,1910,101000005805188.00 ,680135528,20170430
102929,2900,买入,31.11,100,3111,103000006093383.00 ,680135528,20170430
102929,78,买入,5.57,500,2785,104000006008092.00 ,680135528,20170430
102929,2701,买入,5.97,200,1194,102000005974199.00 ,680135528,20170430
102929,2576,买入,10.8,100,1080,102000005974251.00 ,680135528,20170430
102929,915,买入,22.9,200,4580,104000006008227.00 ,680135528,20170430
102929,2410,买入,27.28,500,13640,101000005868638.00 ,680135528,20170430
102929,732,买入,22.28,100,2228,103000006093594.00 ,680135528,20170430
102929,2668,买入,21.27,100,2127,104000006008332.00 ,680135528,20170430
102929,2240,买入,14.71,100,1471,102000005974382.00 ,680135528,20170430
102929,2020,买入,12.25,400,4900,103000006093744.00 ,680135528,20170430
102929,2299,买入,15.37,100,1537,101000005868813.00 ,680135528,20170430
102929,300249,买入,7.05,100,705,101000005868865.00 ,680135528,20170430
102929,553,买入,15.75,100,1575,104000006008516.00 ,680135528,20170430
102929,600596,买入,16.62,300,4986,4370562.00 ,680135528,20170430
102929,603711,买入,25.14,100,2514,4370563.00 ,680135528,20170430
102929,520,买入,3.48,400,1392,104000006008534.00 ,680135528,20170430
102929,2183,买入,7.31,300,2193,101000005868982.00 ,680135528,20170430
102929,603260,买入,74,100,7400,4370629.00 ,680135528,20170430
102929,2024,买入,14.68,300,4404,101000005869208.00 ,680135528,20170430
102929,603058,买入,13.58,200,2716,4370718.00 ,680135528,20170430
102930,300226,买入,58.9,100,5890,102000005974829.00 ,680135528,20170430
102929,600315,买入,43.5,100,4350,4370703.00 ,680135528,20170430
102930,300075,买入,14.43,200,2886,102000005974877.00 ,680135528,20170430
102930,300398,买入,20.74,100,2074,103000006094252.00 ,680135528,20170430
102929,600622,买入,11.15,100,1115,4370789.00 ,680135528,20170430
102930,300736,买入,28.9,100,2890,102000005974911.00 ,680135528,20170430
102930,155,买入,6.64,200,1328,104000006009085.00 ,680135528,20170430
102929,600673,买入,10.07,300,3021,4370903.00 ,680135528,20170430
102929,600172,买入,5.03,200,1006,4370989.00 ,680135528,20170430
102930,513,买入,67.46,100,6746,104000006009142.00 ,680135528,20170430
102930,300212,买入,30.89,200,6178,103000006094370.00 ,680135528,20170430
102930,600810,买入,13.28,700,9296,4371039.00 ,680135528,20170430
102930,300365,买入,20.8,100,2080,104000006009411.00 ,680135528,20170430
102930,702,买入,6.34,100,634,103000006094554.00 ,680135528,20170430
102930,2589,买入,13.42,200,2684,101000005869730.00 ,680135528,20170430
102930,600614,买入,7.33,200,1466,4371057.00 ,680135528,20170430
102930,601599,买入,4.99,81,404.19,4371279.00 ,680135528,20170430
102930,600153,买入,10.84,300,3252,4371338.00 ,680135528,20170430
102930,603722,买入,40.47,100,4047,4371299.00 ,680135528,20170430
102930,601012,买入,24.11,100,2411,4371301.00 ,680135528,20170430
102930,703,买入,16.78,500,8390,102000005975259.00 ,680135528,20170430
102930,2366,买入,16.84,100,1684,104000006009609.00 ,680135528,20170430
102930,2422,买入,32.51,200,6502,104000006009682.00 ,680135528,20170430
102930,2292,买入,11.97,100,1197,104000006009727.00 ,680135528,20170430
102930,300298,买入,23.9,200,4780,104000006009746.00 ,680135528,20170430
102930,426,买入,7.24,100,724,103000006094790.00 ,680135528,20170430
102930,600311,买入,4.06,300,1218,4371486.00 ,680135528,20170430
102930,300160,买入,5.17,100,517,104000006009934.00 ,680135528,20170430
102930,300065,买入,14.87,100,1487,101000005870202.00 ,680135528,20170430
102930,2271,买入,35.59,100,3559,103000006095022.00 ,680135528,20170430
102930,2522,买入,10.23,200,2046,104000006010104.00 ,680135528,20170430
102930,600161,买入,28.57,300,8571,4371483.00 ,680135528,20170430
102930,600256,买入,4.24,600,2544,4371552.00 ,680135528,20170430
