[1]SecuCode|[2]TradingDay|[3]PrevClosePrice|[4]OpenPrice|[5]HighPrice|[6]LowPrice|[7]ClosePrice|[8]TurnoverVolume|[9]TurnoverValue|[10]SecuMarket|[11]SecuCategory|[12]ListedDate|[13]TradeState|[14]SpecialTradeType|[15]Split|[16]Dividend|[17]ActualPlaRatio|[18]PlaPrice|[19]BaseShares|[20]ActualPlaVol|[21]TotalShares|[22]TotalFloatShares|[23]SecuName|[24]ChiName
603538.SSE|20180102|26.39|26.5|27.27|26.47|27.14|534867|14406156.0|SSE|A|20170407|trade|0|1.0|0.0|0.0|0.0|0|0|120000000|30000000|美诺华|宁波美诺华药业股份有限公司
603555.SSE|20180102|17.7|17.73|17.85|17.28|17.67|1586126|27852188.0|SSE|A|20140124|trade|0|1.0|0.0|0.0|0.0|0|0|628602143|628602143|贵人鸟|贵人鸟股份有限公司
603556.SSE|20180102|36.4|36.38|36.55|36.18|36.47|656724|23899312.0|SSE|A|20161110|trade|0|1.0|0.0|0.0|0.0|0|0|380192000|126470440|海兴电力|杭州海兴电力科技股份有限公司
603557.SSE|20180102|15.98|15.98|16.23|15.7|16.06|2137410|34153339.0|SSE|A|20170818|trade|0|1.0|0.0|0.0|0.0|0|0|469979658|47000000|起步股份|起步股份有限公司
603558.SSE|20180102|12.4|12.59|12.59|12.3|12.39|768477|9554356.0|SSE|A|20150127|trade|0|1.0|0.0|0.0|0.0|0|0|416356349|115500000|健盛集团|浙江健盛集团股份有限公司
603559.SSE|20180102|38.61|38.0|39.2|37.6|38.48|15285498|584954048.0|SSE|A|20161202|trade|0|1.0|0.0|0.0|0.0|0|0|132000000|79498500|中通国脉|中通国脉通信股份有限公司
603566.SSE|20180102|22.19|22.17|23.78|22.11|23.59|1475427|34248739.0|SSE|A|20150518|trade|0|1.0|0.0|0.0|0.0|0|0|323740000|163614180|普莱柯|普莱柯生物工程股份有限公司
603567.SSE|20180102|14.13|14.12|14.28|14.1|14.27|649574|9238252.0|SSE|A|20150424|trade|0|1.0|0.0|0.0|0.0|0|0|849160000|273160000|珍宝岛|黑龙江珍宝岛药业股份有限公司
603568.SSE|20180102|21.05|21.11|21.68|21.1|21.62|2302633|49445355.0|SSE|A|20150528|trade|0|1.0|0.0|0.0|0.0|0|0|687210000|130638000|伟明环保|浙江伟明环保股份有限公司
603569.SSE|20180102|24.19|24.29|24.44|24.07|24.39|740779|18030176.0|SSE|A|20160810|trade|0|1.0|0.0|0.0|0.0|0|0|400010000|57283420|长久物流|北京长久物流股份有限公司
603577.SSE|20180102|13.61|13.62|13.71|13.4|13.62|1255300|17050336.0|SSE|A|20161222|trade|0|1.0|0.0|0.0|0.0|0|0|175020000|77515431|汇金通|青岛汇金通电力设备股份有限公司
603578.SSE|20180102|32.41|32.43|33.79|32.43|33.47|1104970|36793928.0|SSE|A|20170306|trade|0|1.0|0.0|0.0|0.0|0|0|88000000|22000000|三星新材|浙江三星新材股份有限公司
603579.SSE|20180102|62.99|63.03|65.43|62.64|65.26|709844|45517119.0|SSE|A|20170111|trade|0|1.0|0.0|0.0|0.0|0|0|140000000|35000000|荣泰健康|上海荣泰健康科技股份有限公司
603580.SSE|20180102|30.46|30.36|30.95|30.3|30.59|558700|17078973.0|SSE|A|20170525|trade|0|1.0|0.0|0.0|0.0|0|0|66670000|16670000|艾艾精工|艾艾精密工业输送系统(上海)股份有限公司
603585.SSE|20180102|31.36|31.3|32.1|31.12|32.02|608446|19287058.0|SSE|A|20161214|trade|0|1.0|0.0|0.0|0.0|0|0|150000000|45000000|苏利股份|江苏苏利精细化工股份有限公司
603586.SSE|20180102|24.5|24.41|24.99|24.3|24.6|1048977|25819124.0|SSE|A|20170406|trade|0|1.0|0.0|0.0|0.0|0|0|209370000|52500000|金麒麟|山东金麒麟股份有限公司
603588.SSE|20180102|12.72|12.72|12.94|12.72|12.9|4812236|61769932.0|SSE|A|20141229|trade|0|1.0|0.0|0.0|0.0|0|0|662190954|650092754|高能环境|北京高能时代环境技术股份有限公司
603589.SSE|20180102|46.05|46.34|46.84|44.95|46.21|4348910|199222138.0|SSE|A|20150629|trade|0|1.0|0.0|0.0|0.0|0|0|600000000|293524395|口子窖|安徽口子酒业股份有限公司
603595.SSE|20180102|76.8|76.02|77.1|75.66|76.44|374709|28633931.0|SSE|A|20170712|trade|0|1.0|0.0|0.0|0.0|0|0|102016000|25000000|东尼电子|浙江东尼电子股份有限公司
603598.SSE|20180102|14.84|0.0|0.0|0.0|14.84|0|0.0|SSE|A|20150527|suspend|0|1.0|0.0|0.0|0.0|0|0|271113000|97360000|引力传媒|引力传媒股份有限公司
603599.SSE|20180102|19.54|19.68|20.28|19.38|20.09|6421669|127885039.0|SSE|A|20150513|trade|0|1.0|0.0|0.0|0.0|0|0|376480000|136480000|广信股份|安徽广信农化股份有限公司
603600.SSE|20180102|14.21|14.35|14.41|14.0|14.18|1076385|15240881.0|SSE|A|20150123|trade|0|1.0|0.0|0.0|0.0|0|0|253044790|104687500|永艺股份|永艺家具股份有限公司
603601.SSE|20180102|13.36|13.39|13.42|13.21|13.35|976708|12992102.0|SSE|A|20150122|trade|0|1.0|0.0|0.0|0.0|0|0|386151260|213363260|再升科技|重庆再升科技股份有限公司
603602.SSE|20180102|52.82|52.48|56.56|52.01|54.44|5922939|324166200.0|SSE|A|20170810|trade|0|1.0|0.0|0.0|0.0|0|0|80000000|20000000|纵横通信|杭州纵横通信股份有限公司
603603.SSE|20180102|34.91|34.89|35.24|34.88|35.13|1347510|47244927.0|SSE|A|20170217|trade|0|1.0|0.0|0.0|0.0|0|0|400010000|40010000|博天环境|博天环境集团股份有限公司
603605.SSE|20180102|28.72|28.31|29.06|28.31|28.81|4037708|116131633.0|SSE|A|20171115|trade|0|1.0|0.0|0.0|0.0|0|0|200000000|50000000|珀莱雅|珀莱雅化妆品股份有限公司
603606.SSE|20180102|11.58|11.58|11.68|11.58|11.63|435600|5068272.0|SSE|A|20141015|trade|0|1.0|0.0|0.0|0.0|0|0|372709129|310970000|东方电缆|宁波东方电缆股份有限公司
603607.SSE|20180102|40.7|40.95|41.04|40.22|40.8|1856980|75539895.0|SSE|A|20171025|trade|0|1.0|0.0|0.0|0.0|0|0|91080000|22780000|京华激光|浙江京华激光科技股份有限公司
603608.SSE|20180102|11.24|11.24|11.35|11.12|11.27|2308817|25949302.0|SSE|A|20160218|trade|0|1.0|0.0|0.0|0.0|0|0|431654167|127400000|天创时尚|广州天创时尚鞋业股份有限公司
603609.SSE|20180102|8.88|8.88|8.96|8.85|8.94|1782500|15889960.0|SSE|A|20140808|trade|0|1.0|0.0|0.0|0.0|0|0|831176469|831176469|禾丰牧业|辽宁禾丰牧业股份有限公司
603611.SSE|20180102|21.04|21.03|21.25|21.03|21.24|498105|10537679.0|SSE|A|20150128|trade|0|1.0|0.0|0.0|0.0|0|0|191402539|93025000|诺力股份|诺力智能装备股份有限公司
603612.SSE|20180102|49.93|50.0|50.79|49.32|50.39|3226601|162335448.0|SSE|A|20170718|trade|0|1.0|0.0|0.0|0.0|0|0|243027900|60200000|索通发展|索通发展股份有限公司
603615.SSE|20180102|13.99|13.96|14.2|13.86|13.97|1018500|14208654.0|SSE|A|20170213|trade|0|1.0|0.0|0.0|0.0|0|0|240000000|60000000|茶花股份|茶花现代家居用品股份有限公司
603616.SSE|20180102|15.36|15.41|15.77|15.27|15.63|5259225|81563197.0|SSE|A|20150611|trade|0|1.0|0.0|0.0|0.0|0|0|293360000|147360000|韩建河山|北京韩建河山管业股份有限公司
603617.SSE|20180102|23.81|23.61|24.29|23.61|24.21|1229135|29502857.0|SSE|A|20170703|trade|0|1.0|0.0|0.0|0.0|0|0|100000000|25000000|君禾股份|君禾泵业股份有限公司
603618.SSE|20180102|9.0|9.1|9.5|9.0|9.21|28799830|266270737.0|SSE|A|20150217|trade|0|1.0|0.0|0.0|0.0|0|0|686878908|310078908|杭电股份|杭州电缆股份有限公司
603619.SSE|20180102|34.78|34.96|37.97|34.06|36.77|9558643|345093974.0|SSE|A|20171117|trade|0|1.0|0.0|0.0|0.0|0|0|400000100|40000100|中曼石油|中曼石油天然气集团股份有限公司
603626.SSE|20180102|28.41|28.44|28.95|27.85|28.08|2891707|81521620.0|SSE|A|20170209|trade|0|1.0|0.0|0.0|0.0|0|0|294933380|73733380|科森科技|昆山科森科技股份有限公司
603628.SSE|20180102|14.14|14.15|14.27|14.02|14.19|3419515|48480916.0|SSE|A|20170112|trade|0|1.0|0.0|0.0|0.0|0|0|273800000|68450000|清源股份|清源科技(厦门)股份有限公司
603630.SSE|20180102|27.46|27.5|27.63|27.27|27.61|770400|21174560.0|SSE|A|20170313|trade|0|1.0|0.0|0.0|0.0|0|0|174400000|43599900|拉芳家化|拉芳家化股份有限公司
603633.SSE|20180102|18.05|18.05|18.24|18.05|18.16|841602|15271994.0|SSE|A|20161117|trade|0|1.0|0.0|0.0|0.0|0|0|120350000|83037648|徕木股份|上海徕木电子股份有限公司
603636.SSE|20180102|11.48|11.48|11.74|11.38|11.62|2680000|31033548.0|SSE|A|20141230|trade|0|1.0|0.0|0.0|0.0|0|0|407097800|402550688|南威软件|南威软件股份有限公司
603637.SSE|20180102|24.19|24.19|24.5|24.0|24.48|1377254|33513112.0|SSE|A|20170208|trade|0|1.0|0.0|0.0|0.0|0|0|132996616|33249190|镇海股份|镇海石化工程股份有限公司
603638.SSE|20180102|33.23|33.25|33.77|32.82|33.61|1063028|35468751.0|SSE|A|20170120|trade|0|1.0|0.0|0.0|0.0|0|0|176000000|44000000|艾迪精密|烟台艾迪精密机械股份有限公司
603639.SSE|20180102|44.95|44.79|45.25|44.46|45.06|602391|27041552.0|SSE|A|20170112|trade|0|1.0|0.0|0.0|0.0|0|0|120000000|30000000|海利尔|海利尔药业集团股份有限公司
603648.SSE|20180102|21.28|21.27|21.5|20.82|21.34|9495877|201628826.0|SSE|A|20170913|trade|0|1.0|0.0|0.0|0.0|0|0|368666700|92166700|畅联股份|上海畅联国际物流股份有限公司
603655.SSE|20180102|9.3|10.23|10.23|10.23|10.23|1534|15693.0|SSE|A|20171229|trade|0|1.0|0.0|0.0|0.0|0|0|106000000|26500000|朗博科技|常州朗博密封科技股份有限公司
603656.SSE|20180102|31.83|31.92|31.97|31.62|31.83|414266|13181701.0|SSE|A|20170321|trade|0|1.0|0.0|0.0|0.0|0|0|106344000|26586000|泰禾光电|合肥泰禾光电科技股份有限公司
603658.SSE|20180102|53.22|53.18|53.47|51.33|51.69|771532|40002654.0|SSE|A|20160901|trade|0|1.0|0.0|0.0|0.0|0|0|420000000|136537800|安图生物|郑州安图生物工程股份有限公司
603659.SSE|20180102|55.32|55.88|56.65|55.0|56.17|3238174|180989920.0|SSE|A|20171103|trade|0|1.0|0.0|0.0|0.0|0|0|432702900|63702900|璞泰来|上海璞泰来新能源科技股份有限公司
603660.SSE|20180102|34.61|34.68|35.19|34.61|35.0|1207076|42126525.0|SSE|A|20161201|trade|0|1.0|0.0|0.0|0.0|0|0|250000000|169661138|苏州科达|苏州科达科技股份有限公司
603661.SSE|20180102|68.5|68.52|68.97|68.22|68.54|1137473|78064198.0|SSE|A|20171121|trade|0|1.0|0.0|0.0|0.0|0|0|100000000|25000000|恒林股份|浙江恒林椅业股份有限公司
603663.SSE|20180102|20.26|20.44|20.52|19.98|20.27|505399|10234708.0|SSE|A|20160801|trade|0|1.0|0.0|0.0|0.0|0|0|134150000|49066900|三祥新材|三祥新材股份有限公司
603665.SSE|20180102|32.6|31.67|32.29|31.67|32.24|768884|24619644.0|SSE|A|20170313|trade|0|1.0|0.0|0.0|0.0|0|0|100000000|25000000|康隆达|浙江康隆达特种防护科技股份有限公司
603667.SSE|20180102|22.08|21.92|22.14|21.92|22.03|936100|20621502.0|SSE|A|20161025|trade|0|1.0|0.0|0.0|0.0|0|0|202400000|87297650|五洲新春|浙江五洲新春集团股份有限公司
603668.SSE|20180102|11.72|11.73|11.85|11.61|11.79|1678197|19650052.0|SSE|A|20170117|trade|0|1.0|0.0|0.0|0.0|0|0|296800000|74200000|天马科技|福建天马科技集团股份有限公司
603669.SSE|20180102|19.8|19.74|19.74|19.46|19.61|517750|10136123.0|SSE|A|20150528|trade|0|1.0|0.0|0.0|0.0|0|0|260000000|86450000|灵康药业|灵康药业集团股份有限公司
603676.SSE|20180102|16.04|16.07|16.97|15.89|16.49|22189645|365259333.0|SSE|A|20170721|trade|0|1.0|0.0|0.0|0.0|0|0|423000000|63000000|卫信康|西藏卫信康医药股份有限公司
603677.SSE|20180102|24.07|24.05|24.2|23.71|24.14|323450|7756752.0|SSE|A|20170206|trade|0|1.0|0.0|0.0|0.0|0|0|140177400|34000000|奇精机械|奇精机械股份有限公司
603678.SSE|20180102|27.77|27.62|27.9|27.51|27.78|795200|22015242.0|SSE|A|20150126|trade|0|1.0|0.0|0.0|0.0|0|0|452665950|238415170|火炬电子|福建火炬电子科技股份有限公司
603679.SSE|20180102|25.43|25.27|25.48|25.05|25.45|641700|16234773.0|SSE|A|20170621|trade|0|1.0|0.0|0.0|0.0|0|0|100000000|25000000|华体科技|四川华体照明科技股份有限公司
603683.SSE|20180102|20.8|20.81|21.48|20.7|21.17|4447295|93940511.0|SSE|A|20171020|trade|0|1.0|0.0|0.0|0.0|0|0|126670000|31670000|晶华新材|上海晶华胶粘新材料股份有限公司
603685.SSE|20180102|35.16|35.51|35.91|35.05|35.51|3216214|114186759.0|SSE|A|20171127|trade|0|1.0|0.0|0.0|0.0|0|0|100000000|25000000|晨丰科技|浙江晨丰科技股份有限公司
603686.SSE|20180102|26.25|26.11|26.35|26.11|26.32|799264|20987401.0|SSE|A|20150126|trade|0|1.0|0.0|0.0|0.0|0|0|299270955|107945000|龙马环卫|福建龙马环卫装备股份有限公司
603688.SSE|20180102|15.66|15.66|16.18|15.24|16.02|2806384|44019507.0|SSE|A|20141031|trade|0|1.0|0.0|0.0|0.0|0|0|337338000|336355200|石英股份|江苏太平洋石英股份有限公司
603689.SSE|20180102|15.9|15.9|16.47|15.62|16.17|16320671|264969473.0|SSE|A|20170110|trade|0|1.0|0.0|0.0|0.0|0|0|336000000|84000000|皖天然气|安徽省天然气开发股份有限公司
603690.SSE|20180102|20.29|20.39|20.54|19.86|20.37|3839454|77427431.0|SSE|A|20170113|trade|0|1.0|0.0|0.0|0.0|0|0|210400000|52000000|至纯科技|上海至纯洁净系统科技股份有限公司
603696.SSE|20180102|39.04|39.0|39.09|38.81|39.04|88600|3451395.0|SSE|A|20151209|trade|0|1.0|0.0|0.0|0.0|0|0|120000000|34500000|安记食品|安记食品股份有限公司
603698.SSE|20180102|19.97|20.0|20.1|19.79|19.99|921800|18346597.0|SSE|A|20150128|trade|0|1.0|0.0|0.0|0.0|0|0|412300000|88770588|航天工程|航天长征化学工程股份有限公司
603699.SSE|20180102|19.23|19.27|19.95|19.18|19.74|4867054|95584015.0|SSE|A|20140117|trade|0|1.0|0.0|0.0|0.0|0|0|750000000|750000000|纽威股份|苏州纽威阀门股份有限公司
603701.SSE|20180102|19.35|19.37|19.72|19.13|19.36|698464|13462887.0|SSE|A|20160412|trade|0|1.0|0.0|0.0|0.0|0|0|119520000|58560000|德宏股份|浙江德宏汽车电子电器股份有限公司
603703.SSE|20180102|16.81|16.81|17.23|16.81|17.07|2139000|36414824.0|SSE|A|20150423|trade|0|1.0|0.0|0.0|0.0|0|0|229700000|95918750|盛洋科技|浙江盛洋科技股份有限公司
603707.SSE|20180102|28.23|29.2|30.88|29.15|29.19|12355216|366040929.0|SSE|A|20170719|trade|0|1.0|0.0|0.0|0.0|0|0|423500000|63500000|健友股份|南京健友生化制药股份有限公司
603708.SSE|20180102|20.02|20.03|20.25|19.48|19.84|3750302|74000179.0|SSE|A|20161213|trade|0|1.0|0.0|0.0|0.0|0|0|468000000|156970900|家家悦|家家悦集团股份有限公司
603711.SSE|20180102|26.57|26.75|27.8|25.92|27.15|9608848|259844172.0|SSE|A|20171130|trade|0|1.0|0.0|0.0|0.0|0|0|400010000|40010000|香飘飘|香飘飘食品股份有限公司
603716.SSE|20180102|49.53|49.87|50.14|48.5|49.14|318860|15724415.0|SSE|A|20161031|trade|0|1.0|0.0|0.0|0.0|0|0|71316000|38442603|塞力斯|武汉塞力斯医疗科技股份有限公司
603717.SSE|20180102|27.81|28.0|28.23|27.34|28.0|2162490|60216753.0|SSE|A|20170327|trade|0|1.0|0.0|0.0|0.0|0|0|172711600|43177900|天域生态|天域生态环境股份有限公司
603718.SSE|20180102|11.04|11.14|11.16|10.97|11.02|1762788|19465427.0|SSE|A|20150515|trade|0|1.0|0.0|0.0|0.0|0|0|644000000|304934000|海利生物|上海海利生物技术股份有限公司
603721.SSE|20180102|27.81|27.95|28.16|27.5|27.68|896114|24822710.0|SSE|A|20170811|trade|0|1.0|0.0|0.0|0.0|0|0|100000000|25000000|中广天择|中广天择传媒股份有限公司
603722.SSE|20180102|39.54|39.65|40.44|39.55|40.21|1942164|77953747.0|SSE|A|20171025|trade|0|1.0|0.0|0.0|0.0|0|0|86700000|21700000|阿科力|无锡阿科力科技股份有限公司
603725.SSE|20180102|20.27|20.31|20.47|20.01|20.29|2333251|47158479.0|SSE|A|20170906|trade|0|1.0|0.0|0.0|0.0|0|0|146680000|36680000|天安新材|广东天安新材料股份有限公司
603726.SSE|20180102|30.44|30.5|30.8|30.22|30.7|556291|16971547.0|SSE|A|20160421|trade|0|1.0|0.0|0.0|0.0|0|0|94720000|23680000|朗迪集团|浙江朗迪集团股份有限公司
603727.SSE|20180102|23.37|22.9|24.2|22.71|23.46|3821538|89392511.0|SSE|A|20161122|trade|0|1.0|0.0|0.0|0.0|0|0|234145000|94870000|博迈科|博迈科海洋工程股份有限公司
603728.SSE|20180102|23.77|23.77|24.08|23.63|23.91|1042200|24873098.0|SSE|A|20170509|trade|0|1.0|0.0|0.0|0.0|0|0|320000000|80000000|鸣志电器|上海鸣志电器股份有限公司
603729.SSE|20180102|62.17|61.0|62.1|60.45|61.87|497780|30581554.0|SSE|A|20150324|trade|0|1.0|0.0|0.0|0.0|0|0|66670000|36100000|龙韵股份|上海龙韵广告传播股份有限公司
603730.SSE|20180102|35.81|36.1|36.1|35.6|35.84|669300|23978542.0|SSE|A|20170728|trade|0|1.0|0.0|0.0|0.0|0|0|408000000|48000000|岱美股份|上海岱美汽车内饰件股份有限公司
603737.SSE|20180102|70.89|71.48|75.0|71.23|74.62|482400|35714723.0|SSE|A|20160603|trade|0|1.0|0.0|0.0|0.0|0|0|102181200|32640365|三棵树|三棵树涂料股份有限公司
603738.SSE|20180102|24.28|24.24|24.3|23.85|24.11|446470|10738286.0|SSE|A|20160928|trade|0|1.0|0.0|0.0|0.0|0|0|113356000|41956000|泰晶科技|湖北泰晶电子科技股份有限公司
603757.SSE|20180102|59.77|59.81|61.7|59.49|61.54|635149|38535303.0|SSE|A|20170711|trade|0|1.0|0.0|0.0|0.0|0|0|83800000|21000000|大元泵业|浙江大元泵业股份有限公司
603758.SSE|20180102|13.94|13.95|14.14|13.84|13.94|1924649|26806103.0|SSE|A|20170517|trade|0|1.0|0.0|0.0|0.0|0|0|438797049|60000000|秦安股份|重庆秦安机电股份有限公司
603766.SSE|20180102|7.02|7.04|7.05|6.92|6.98|12730200|88909248.0|SSE|A|20120810|trade|0|1.0|0.0|0.0|0.0|0|0|2113077350|2077678975|隆鑫通用|隆鑫通用动力股份有限公司
603767.SSE|20180102|15.55|15.5|15.72|15.38|15.5|1618385|25109066.0|SSE|A|20170613|trade|0|1.0|0.0|0.0|0.0|0|0|213320000|53330000|中马传动|浙江中马传动股份有限公司
603768.SSE|20180102|18.36|18.4|18.76|18.22|18.4|682173|12523518.0|SSE|A|20170324|trade|0|1.0|0.0|0.0|0.0|0|0|204000000|51000000|常青股份|合肥常青机械股份有限公司
603776.SSE|20180102|59.87|59.93|60.39|58.1|59.23|1411093|83298684.0|SSE|A|20170817|trade|0|1.0|0.0|0.0|0.0|0|0|96000000|24000000|永安行|常州永安公共自行车系统股份有限公司
603777.SSE|20180102|26.75|26.9|26.9|26.45|26.72|1426027|38023270.0|SSE|A|20161012|trade|0|1.0|0.0|0.0|0.0|0|0|243719300|78000000|来伊份|上海来伊份股份有限公司
603778.SSE|20180102|6.95|7.0|7.06|6.91|6.97|2741230|19139110.0|SSE|A|20151231|trade|0|1.0|0.0|0.0|0.0|0|0|500000000|226204093|乾景园林|北京乾景园林股份有限公司
603779.SSE|20180102|16.82|16.97|16.99|16.7|16.87|1033508|17368174.0|SSE|A|20160516|trade|0|1.0|0.0|0.0|0.0|0|0|229646720|92605750|威龙股份|威龙葡萄酒股份有限公司
603787.SSE|20180102|14.09|14.12|14.3|14.07|14.25|1517408|21491391.0|SSE|A|20170427|trade|0|1.0|0.0|0.0|0.0|0|0|204000000|51000000|新日股份|江苏新日电动车股份有限公司
603788.SSE|20180102|35.25|35.25|35.75|34.81|35.35|654970|23071462.0|SSE|A|20150120|trade|0|1.0|0.0|0.0|0.0|0|0|164352999|50462000|宁波高发|宁波高发汽车控制系统股份有限公司
603789.SSE|20180102|14.58|14.67|14.78|14.46|14.67|3418049|50031496.0|SSE|A|20150427|trade|0|1.0|0.0|0.0|0.0|0|0|261960400|104000000|星光农机|星光农机股份有限公司
603797.SSE|20180102|21.17|21.2|21.79|20.82|21.37|8554042|180988862.0|SSE|A|20170413|trade|0|1.0|0.0|0.0|0.0|0|0|213340000|53340000|联泰环保|广东联泰环保股份有限公司
603798.SSE|20180102|17.99|17.66|18.29|17.66|18.1|1043800|18857062.0|SSE|A|20160406|trade|0|1.0|0.0|0.0|0.0|0|0|200000000|85400000|康普顿|青岛康普顿科技股份有限公司
603799.SSE|20180102|80.23|80.03|81.49|79.05|80.97|9699770|780827118.0|SSE|A|20150129|trade|0|1.0|0.0|0.0|0.0|0|0|592676632|321711423|华友钴业|浙江华友钴业股份有限公司
603800.SSE|20180102|16.3|16.35|16.69|16.31|16.55|1406600|23272345.0|SSE|A|20151210|trade|0|1.0|0.0|0.0|0.0|0|0|208000000|67600000|道森股份|苏州道森钻采设备股份有限公司
603801.SSE|20180102|51.68|52.0|53.18|51.7|52.14|1582415|82799415.0|SSE|A|20170630|trade|0|1.0|0.0|0.0|0.0|0|0|160000000|40000000|志邦股份|志邦厨柜股份有限公司
603803.SSE|20180102|18.59|18.7|18.76|18.36|18.57|1501300|27761888.0|SSE|A|20170420|trade|0|1.0|0.0|0.0|0.0|0|0|421055557|56800000|瑞斯康达|瑞斯康达科技发展股份有限公司
603806.SSE|20180102|34.1|34.06|34.44|34.05|34.34|878513|30074078.0|SSE|A|20140905|trade|0|1.0|0.0|0.0|0.0|0|0|402000000|402000000|福斯特|杭州福斯特应用材料股份有限公司
603808.SSE|20180102|23.0|23.06|23.9|23.05|23.32|2073099|48675436.0|SSE|A|20150422|trade|0|1.0|0.0|0.0|0.0|0|0|337301965|113145669|歌力思|深圳歌力思服饰股份有限公司
603809.SSE|20180102|36.04|36.3|36.7|35.9|36.58|3032103|110421677.0|SSE|A|20171128|trade|0|1.0|0.0|0.0|0.0|0|0|106670000|26670000|豪能股份|成都豪能科技股份有限公司
603811.SSE|20180102|29.76|29.7|29.92|29.56|29.86|348797|10392828.0|SSE|A|20170315|trade|0|1.0|0.0|0.0|0.0|0|0|85200000|21300000|诚意药业|浙江诚意药业股份有限公司
603813.SSE|20180102|30.61|31.14|31.19|30.02|30.71|1713883|52462612.0|SSE|A|20170918|trade|0|1.0|0.0|0.0|0.0|0|0|88270000|22070000|原尚股份|广东原尚物流股份有限公司
603816.SSE|20180102|58.97|59.0|59.44|58.06|58.51|2523309|148240429.0|SSE|A|20161014|trade|0|1.0|0.0|0.0|0.0|0|0|428141000|89100000|顾家家居|顾家家居股份有限公司
603817.SSE|20180102|12.96|12.97|13.3|12.96|13.01|5485526|71835587.0|SSE|A|20170220|trade|0|1.0|0.0|0.0|0.0|0|0|450000000|112500000|海峡环保|福建海峡环保集团股份有限公司
603818.SSE|20180102|14.56|14.4|14.67|14.36|14.49|1808041|26267101.0|SSE|A|20150422|trade|0|1.0|0.0|0.0|0.0|0|0|484120000|131608000|曲美家居|曲美家居集团股份有限公司
603819.SSE|20180102|17.03|17.03|17.28|16.9|17.02|802600|13642206.0|SSE|A|20161125|trade|0|1.0|0.0|0.0|0.0|0|0|120820000|56100000|神力股份|常州神力电机股份有限公司
603822.SSE|20180102|34.94|34.95|35.3|34.81|35.17|488799|17159388.0|SSE|A|20160428|trade|0|1.0|0.0|0.0|0.0|0|0|73350000|40600000|嘉澳环保|浙江嘉澳环保科技股份有限公司
603823.SSE|20180102|17.12|17.2|17.25|16.71|17.17|3228023|54740270.0|SSE|A|20161220|trade|0|1.0|0.0|0.0|0.0|0|0|225000000|70343183|百合花|百合花集团股份有限公司
603825.SSE|20180102|30.26|30.5|30.86|30.29|30.54|591206|18092433.0|SSE|A|20170802|trade|0|1.0|0.0|0.0|0.0|0|0|160000000|40000000|华扬联众|华扬联众数字技术股份有限公司
603826.SSE|20180102|15.39|15.38|15.86|15.23|15.82|5899079|92131063.0|SSE|A|20170414|trade|0|1.0|0.0|0.0|0.0|0|0|360000000|90000000|坤彩科技|福建坤彩材料科技股份有限公司
